iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1.0,2.0,1.0,0.7000000000000001,3.0,219.26793271042237,219.26793271042237,1,1
1,1.0,2.0,1.0,0.71,3.0,186.7315220315803,186.7315220315803,1,1
1,1.0,2.0,1.0,0.72,3.0,193.2526660694637,193.2526660694637,1,1
1,1.0,2.0,1.0,0.73,3.0,218.1885512107673,218.1885512107673,1,1
1,1.0,2.0,1.0,0.74,3.0,215.1847743959854,215.1847743959854,1,1
1,1.0,2.0,1.0,0.75,3.0,219.95211513152734,219.95211513152734,1,1
1,1.0,2.0,1.0,0.76,3.0,241.7626988658752,241.7626988658752,1,1
1,1.0,2.0,1.0,0.77,3.0,214.92296203336846,214.92296203336846,1,1
1,1.0,2.0,1.0,0.78,3.0,240.9688566457541,240.9688566457541,1,1
1,1.0,2.0,1.0,0.79,3.0,231.59204984900146,231.59204984900146,1,1
1,1.0,2.0,1.0,0.8,3.0,219.91555509936856,219.91555509936856,1,1
1,1.0,2.0,1.0,0.81,3.0,224.91660507650664,224.91660507650664,1,1
1,1.0,2.0,1.0,0.8200000000000001,3.0,224.77976280119168,224.77976280119168,1,1
1,1.0,2.0,1.0,0.8300000000000001,3.0,232.99770683692776,232.99770683692776,1,1
1,1.0,2.0,1.0,0.84,3.0,218.52119598067125,218.52119598067125,1,1
1,1.0,2.0,1.0,0.85,3.0,224.15970632250526,224.15970632250526,1,1
1,1.0,2.0,1.0,0.86,3.0,247.7005471719153,247.7005471719153,1,1
1,1.0,2.0,1.0,0.87,3.0,225.48331887596177,225.48331887596177,1,1
1,1.0,2.0,1.0,0.88,3.0,234.45522270379223,234.45522270379223,1,1
1,1.0,2.0,1.0,0.89,3.0,198.26444511124961,198.26444511124961,1,1
1,1.0,2.0,1.0,0.9,3.0,231.6980046326963,231.6980046326963,1,1
1,1.0,2.0,1.0,0.91,3.0,205.47019369315856,205.47019369315856,1,1
1,1.0,2.0,1.0,0.92,3.0,229.3624282106236,229.3624282106236,1,1
1,1.0,2.0,1.0,0.93,3.0,242.60252900270754,242.60252900270754,1,1
1,1.0,2.0,1.0,0.9400000000000001,3.0,237.24038140024555,237.24038140024555,1,1
1,1.0,2.0,1.0,0.9500000000000001,3.0,250.64581148544568,250.64581148544568,1,1
1,1.0,2.0,1.0,0.96,3.0,232.01485311331126,232.01485311331126,1,1
1,1.0,2.0,1.0,0.97,3.0,227.68755590759946,227.68755590759946,1,1
